num_train,deg,trial,seed,h,solver,num_contexts,loss_Y,regret_Y,regret_Y_lowvar,regret_fstar,sum_Y_zmethod,sum_fstar_zmethod,sum_Y_zY,sum_fstar_zY,sum_fstar_zfstar
1000,4,26,4169,0.01,gbm,1000,4.177559,0.929994,0.949562,0.936022,4177.559273,4178.369199,4139.066200,4139.704104,4139.621423
1000,4,26,4169,0.01,lasso,1000,4.228096,2.150966,2.175149,2.161445,4228.096096,4229.097053,4139.066200,4139.704104,4139.621423
1000,4,26,4169,0.01,spo,1000,4.171803,0.790920,0.806043,0.792523,4171.802914,4172.428871,4139.066200,4139.704104,4139.621423
1000,4,27,4170,0.01,gbm,1000,3.984723,0.944479,0.947683,0.936983,3984.722904,3984.849357,3947.440154,3947.921879,3947.858574
1000,4,27,4170,0.01,lasso,1000,4.015152,1.715345,1.727124,1.716342,4015.152359,4015.617329,3947.440154,3947.921879,3947.858574
1000,4,27,4170,0.01,spo,1000,3.975865,0.720095,0.729027,0.718351,3975.865455,3976.218050,3947.440154,3947.921879,3947.858574
1000,4,28,4171,0.01,gbm,1000,4.051535,0.811005,0.803084,0.799834,4051.534584,4051.216260,4018.940777,4019.219603,4019.070375
1000,4,28,4171,0.01,lasso,1000,4.091757,1.811821,1.814352,1.811068,4091.756789,4091.858493,4018.940777,4019.219603,4019.070375
1000,4,28,4171,0.01,spo,1000,4.060278,1.028568,1.034637,1.031379,4060.278304,4060.522226,4018.940777,4019.219603,4019.070375
1000,4,29,4172,0.01,gbm,1000,3.766072,1.056794,1.050467,1.063901,3766.071829,3765.836037,3726.688413,3726.331284,3726.193028
1000,4,29,4172,0.01,lasso,1000,3.807606,2.171292,2.173952,2.187536,3807.605691,3807.704824,3726.688413,3726.331284,3726.193028
1000,4,29,4172,0.01,spo,1000,3.745829,0.513605,0.500620,0.513982,3745.828865,3745.344977,3726.688413,3726.331284,3726.193028
1000,4,30,4173,0.01,gbm,1000,4.053816,0.866590,0.863799,0.860400,4053.816019,4053.703852,4018.987885,4019.167400,4019.123312
1000,4,30,4173,0.01,lasso,1000,4.121579,2.552657,2.559282,2.555826,4121.578857,4121.845105,4018.987885,4019.167400,4019.123312
1000,4,30,4173,0.01,spo,1000,4.046472,0.683854,0.685537,0.682144,4046.471912,4046.539516,4018.987885,4019.167400,4019.123312
1000,4,31,4174,0.01,gbm,1000,4.091009,1.158846,1.158173,1.163779,4091.009361,4090.982144,4044.143958,4044.007324,4043.919863
1000,4,31,4174,0.01,lasso,1000,4.151630,2.657828,2.659074,2.664763,4151.630332,4151.680731,4044.143958,4044.007324,4043.919863
1000,4,31,4174,0.01,spo,1000,4.085428,1.020846,1.014418,1.020016,4085.428426,4085.168500,4044.143958,4044.007324,4043.919863
1000,4,32,4175,0.01,gbm,1000,3.813380,0.497558,0.510831,0.507185,3813.380009,3813.883633,3794.500158,3794.745508,3794.637787
1000,4,32,4175,0.01,lasso,1000,3.848662,1.427366,1.428549,1.424871,3848.661567,3848.706470,3794.500158,3794.745508,3794.637787
1000,4,32,4175,0.01,spo,1000,3.817272,0.600116,0.606714,0.603065,3817.271568,3817.521916,3794.500158,3794.745508,3794.637787
1000,4,33,4176,0.01,gbm,1000,3.302766,0.907873,0.914473,0.906766,3302.765503,3302.981531,3273.050364,3273.388427,3273.300371
1000,4,33,4176,0.01,lasso,1000,3.317808,1.367455,1.362739,1.354997,3317.807864,3317.653484,3273.050364,3273.388427,3273.300371
1000,4,33,4176,0.01,spo,1000,3.283339,0.314348,0.316721,0.309059,3283.339148,3283.416793,3273.050364,3273.388427,3273.300371
1000,4,34,4177,0.01,gbm,1000,3.915672,0.923262,0.914156,0.920100,3915.671546,3915.318234,3879.850363,3879.742388,3879.621849
1000,4,34,4177,0.01,lasso,1000,3.989430,2.824326,2.805557,2.811612,3989.429982,3988.701770,3879.850363,3879.742388,3879.621849
1000,4,34,4177,0.01,spo,1000,3.916533,0.945457,0.935861,0.941807,3916.532686,3916.160386,3879.850363,3879.742388,3879.621849
1000,4,35,4178,0.01,gbm,1000,3.919079,0.818143,0.821685,0.815465,3919.078662,3919.216334,3887.275184,3887.595399,3887.515001
1000,4,35,4178,0.01,lasso,1000,3.971236,2.159891,2.162118,2.155816,3971.236101,3971.322676,3887.275184,3887.595399,3887.515001
1000,4,35,4178,0.01,spo,1000,3.917411,0.775238,0.780010,0.773793,3917.410830,3917.596326,3887.275184,3887.595399,3887.515001
1000,4,36,4179,0.01,gbm,1000,3.990950,0.803529,0.793589,0.805111,3990.949759,3990.556221,3959.136953,3958.846068,3958.684425
1000,4,36,4179,0.01,lasso,1000,4.045678,2.185849,2.180423,2.192104,4045.677689,4045.462893,3959.136953,3958.846068,3958.684425
1000,4,36,4179,0.01,spo,1000,4.003486,1.120178,1.105526,1.117084,4003.486342,4002.906237,3959.136953,3958.846068,3958.684425
1000,4,37,4180,0.01,gbm,1000,3.831045,0.785156,0.793753,0.778743,3831.044844,3831.371669,3801.199515,3801.942848,3801.765682
1000,4,37,4180,0.01,lasso,1000,3.861089,1.575547,1.586040,1.570911,3861.089181,3861.488051,3801.199515,3801.942848,3801.765682
1000,4,37,4180,0.01,spo,1000,3.832491,0.823201,0.835507,0.820490,3832.491010,3832.958789,3801.199515,3801.942848,3801.765682
1000,4,38,4181,0.01,gbm,1000,3.846596,0.917078,0.915453,0.912980,3846.596470,3846.534509,3811.640742,3811.880416,3811.734127
1000,4,38,4181,0.01,lasso,1000,3.860343,1.277731,1.271875,1.269394,3860.343267,3860.120040,3811.640742,3811.880416,3811.734127
1000,4,38,4181,0.01,spo,1000,3.833182,0.565139,0.559993,0.557529,3833.181822,3832.985659,3811.640742,3811.880416,3811.734127
1000,4,39,4182,0.01,gbm,1000,3.920472,1.295260,1.299690,1.286984,3920.472088,3920.643549,3870.341118,3870.912217,3870.826619
1000,4,39,4182,0.01,lasso,1000,3.943120,1.880435,1.901157,1.888376,3943.120383,3943.922376,3870.341118,3870.912217,3870.826619
1000,4,39,4182,0.01,spo,1000,3.903447,0.855366,0.860056,0.847406,3903.446716,3903.628232,3870.341118,3870.912217,3870.826619
1000,4,40,4183,0.01,gbm,1000,3.835851,0.633233,0.639353,0.631043,3835.850853,3836.084119,3811.713823,3812.138368,3812.028592
1000,4,40,4183,0.01,lasso,1000,3.877849,1.735047,1.741506,1.733105,3877.848855,3878.095056,3811.713823,3812.138368,3812.028592
1000,4,40,4183,0.01,spo,1000,3.839192,0.720886,0.727457,0.719140,3839.191950,3839.442407,3811.713823,3812.138368,3812.028592
1000,4,41,4184,0.01,gbm,1000,3.985590,0.923050,0.926154,0.916072,3985.589595,3985.712184,3949.137103,3949.677117,3949.531614
1000,4,41,4184,0.01,lasso,1000,4.040485,2.313098,2.319748,2.309528,4040.484532,4040.747148,3949.137103,3949.677117,3949.531614
1000,4,41,4184,0.01,spo,1000,3.979562,0.770409,0.772322,0.762256,3979.561612,3979.637146,3949.137103,3949.677117,3949.531614
1000,4,42,4185,0.01,gbm,1000,3.961886,1.049889,1.058830,1.058920,3961.886222,3962.236772,3920.722973,3920.778599,3920.719499
1000,4,42,4185,0.01,lasso,1000,4.010690,2.294658,2.304216,2.304306,4010.690157,4011.064889,3920.722973,3920.778599,3920.719499
1000,4,42,4185,0.01,spo,1000,3.954827,0.869850,0.866356,0.866446,3954.827372,3954.690406,3920.722973,3920.778599,3920.719499
1000,4,43,4186,0.01,gbm,1000,3.740732,0.747375,0.721533,0.739215,3740.731684,3739.772192,3712.981788,3712.456909,3712.330079
1000,4,43,4186,0.01,lasso,1000,3.784574,1.928161,1.914621,1.932513,3784.574070,3784.071329,3712.981788,3712.456909,3712.330079
1000,4,43,4186,0.01,spo,1000,3.737539,0.661376,0.638692,0.656360,3737.538546,3736.696319,3712.981788,3712.456909,3712.330079
1000,4,44,4187,0.01,gbm,1000,3.936273,1.060405,1.063061,1.059227,3936.272731,3936.376161,3894.970260,3895.231993,3895.118013
1000,4,44,4187,0.01,lasso,1000,3.963634,1.762887,1.766645,1.762784,3963.634177,3963.780547,3894.970260,3895.231993,3895.118013
1000,4,44,4187,0.01,spo,1000,3.924781,0.765360,0.767716,0.763894,3924.780796,3924.872577,3894.970260,3895.231993,3895.118013
1000,4,45,4188,0.01,gbm,1000,3.963689,1.186356,1.186690,1.180537,3963.689085,3963.702171,3917.216966,3917.520548,3917.455144
1000,4,45,4188,0.01,lasso,1000,4.003273,2.196862,2.190653,2.184440,4003.272806,4003.029590,3917.216966,3917.520548,3917.455144
1000,4,45,4188,0.01,spo,1000,3.944531,0.697281,0.695497,0.689375,3944.530994,3944.461091,3917.216966,3917.520548,3917.455144
1000,4,46,4189,0.01,gbm,1000,4.033024,1.047284,1.026501,1.041433,4033.024115,4032.194652,3991.224674,3990.720847,3990.634852
1000,4,46,4189,0.01,lasso,1000,4.069530,1.961925,1.944895,1.959963,4069.529524,4068.849821,3991.224674,3990.720847,3990.634852
1000,4,46,4189,0.01,spo,1000,4.015150,0.599444,0.581502,0.596368,4015.149813,4014.433710,3991.224674,3990.720847,3990.634852
1000,4,47,4190,0.01,gbm,1000,4.014853,0.969024,0.985947,0.973585,4014.853197,4015.526129,3976.321700,3977.025322,3976.808507
1000,4,47,4190,0.01,lasso,1000,4.064635,2.220981,2.227533,2.215019,4064.635045,4064.895562,3976.321700,3977.025322,3976.808507
1000,4,47,4190,0.01,spo,1000,4.012290,0.904552,0.912590,0.900237,4012.289579,4012.609215,3976.321700,3977.025322,3976.808507
1000,4,48,4191,0.01,gbm,1000,3.676472,0.649711,0.651463,0.644799,3676.471887,3676.535868,3652.739623,3653.054577,3652.981476
1000,4,48,4191,0.01,lasso,1000,3.718473,1.799557,1.804587,1.797847,3718.472746,3718.656477,3652.739623,3653.054577,3652.981476
1000,4,48,4191,0.01,spo,1000,3.677714,0.683706,0.685331,0.678665,3677.713612,3677.772968,3652.739623,3653.054577,3652.981476
1000,4,49,4192,0.01,gbm,1000,4.304418,1.115951,1.108389,1.109015,4304.417770,4304.095830,4256.912690,4256.954231,4256.886340
1000,4,49,4192,0.01,lasso,1000,4.332647,1.779080,1.774932,1.775562,4332.646588,4332.469994,4256.912690,4256.954231,4256.886340
1000,4,49,4192,0.01,spo,1000,4.277462,0.482722,0.480405,0.481027,4277.461760,4277.363121,4256.912690,4256.954231,4256.886340
1000,6,0,6143,0.01,gbm,1000,3.631645,3.608168,3.613612,3.604594,3631.645019,3631.835847,3505.172515,3505.623280,3505.477626
1000,6,0,6143,0.01,lasso,1000,3.769391,7.537966,7.548095,7.538735,3769.391234,3769.746277,3505.172515,3505.623280,3505.477626
1000,6,0,6143,0.01,spo,1000,3.573037,1.936136,1.948326,1.939452,3573.037407,3573.464694,3505.172515,3505.623280,3505.477626
1000,6,1,6144,0.01,gbm,1000,3.571007,2.993906,3.001641,2.992567,3571.006887,3571.275084,3467.202123,3467.582839,3467.507585
1000,6,1,6144,0.01,lasso,1000,3.702241,6.778935,6.782205,6.772798,3702.241494,3702.354884,3467.202123,3467.582839,3467.507585
1000,6,1,6144,0.01,spo,1000,3.546169,2.277539,2.274310,2.265301,3546.168992,3546.057060,3467.202123,3467.582839,3467.507585
1000,6,2,6145,0.01,gbm,1000,3.895689,4.719069,4.733740,4.723921,3895.688884,3896.234650,3720.133217,3720.529164,3720.482022
1000,6,2,6145,0.01,lasso,1000,3.910024,5.104396,5.128978,5.119122,3910.023550,3910.938049,3720.133217,3720.529164,3720.482022
1000,6,2,6145,0.01,spo,1000,3.783740,1.709805,1.717331,1.707795,3783.740223,3784.020235,3720.133217,3720.529164,3720.482022
1000,6,3,6146,0.01,gbm,1000,4.123035,2.588584,2.570296,2.583374,4123.035259,4122.300293,4019.000081,4018.636887,4018.487738
1000,6,3,6146,0.01,lasso,1000,4.250257,5.754092,5.744987,5.758469,4250.257039,4249.891114,4019.000081,4018.636887,4018.487738
1000,6,3,6146,0.01,spo,1000,4.053168,0.850164,0.842483,0.855340,4053.168173,4052.859477,4019.000081,4018.636887,4018.487738
1000,6,4,6147,0.01,gbm,1000,3.355184,3.328240,3.329711,3.337905,3355.183866,3355.231607,3247.112167,3246.899284,3246.854682
1000,6,4,6147,0.01,lasso,1000,3.383206,4.191221,4.182263,4.190525,3383.205822,3382.914949,3247.112167,3246.899284,3246.854682
1000,6,4,6147,0.01,spo,1000,3.292542,1.399082,1.384541,1.392581,3292.541937,3292.069762,3247.112167,3246.899284,3246.854682
1000,6,5,6148,0.01,gbm,1000,3.346847,2.421871,2.429353,2.416115,3346.846806,3347.091293,3267.707151,3268.178476,3268.129533
1000,6,5,6148,0.01,lasso,1000,3.504609,7.249775,7.253042,7.239180,3504.608554,3504.715312,3267.707151,3268.178476,3268.129533
1000,6,5,6148,0.01,spo,1000,3.338290,2.160008,2.178695,2.165490,3338.289891,3338.900538,3267.707151,3268.178476,3268.129533
1000,6,6,6149,0.01,gbm,1000,3.346009,2.131403,2.129665,2.135706,3346.008509,3345.951564,3276.179913,3276.058753,3275.986129
1000,6,6,6149,0.01,lasso,1000,3.600640,9.903618,9.904167,9.910669,3600.640264,3600.658257,3276.179913,3276.058753,3275.986129
1000,6,6,6149,0.01,spo,1000,3.358262,2.505413,2.499751,2.505814,3358.261741,3358.076260,3276.179913,3276.058753,3275.986129
1000,6,7,6150,0.01,gbm,1000,3.273364,3.631978,3.627460,3.629299,3273.364195,3273.221477,3158.642980,3158.595015,3158.586914
1000,6,7,6150,0.01,lasso,1000,3.499505,10.791419,10.786628,10.788594,3499.505376,3499.354040,3158.642980,3158.595015,3158.586914
1000,6,7,6150,0.01,spo,1000,3.218550,1.896592,1.898970,1.900778,3218.549554,3218.624654,3158.642980,3158.595015,3158.586914
1000,6,8,6151,0.01,gbm,1000,3.389065,3.073234,3.060700,3.064209,3389.065441,3388.653308,3288.016970,3288.031779,3287.905026
1000,6,8,6151,0.01,lasso,1000,3.464562,5.369349,5.360871,5.364458,3464.562061,3464.283321,3288.016970,3288.031779,3287.905026
1000,6,8,6151,0.01,spo,1000,3.367558,2.419114,2.409828,2.413315,3367.557852,3367.252535,3288.016970,3288.031779,3287.905026
1000,6,9,6152,0.01,gbm,1000,2.834144,3.405890,3.391447,3.406891,2834.144027,2833.748195,2740.795555,2740.439935,2740.386229
1000,6,9,6152,0.01,lasso,1000,2.922879,6.643461,6.610636,6.626560,2922.879229,2921.979577,2740.795555,2740.439935,2740.386229
1000,6,9,6152,0.01,spo,1000,2.816606,2.766018,2.739919,2.755265,2816.606449,2815.891128,2740.795555,2740.439935,2740.386229
1000,6,10,6153,0.01,gbm,1000,3.766551,3.368006,3.372147,3.361504,3766.550595,3766.701467,3643.826298,3644.377564,3644.201499
1000,6,10,6153,0.01,lasso,1000,4.015223,10.192482,10.191762,10.180417,4015.222640,4015.196415,3643.826298,3644.377564,3644.201499
1000,6,10,6153,0.01,spo,1000,3.821685,4.881109,4.891659,4.880860,3821.685448,3822.069864,3643.826298,3644.377564,3644.201499
1000,6,11,6154,0.01,gbm,1000,3.271271,2.834267,2.814546,2.817280,3271.270507,3270.643148,3181.109364,3181.088182,3181.024786
1000,6,11,6154,0.01,lasso,1000,3.417548,7.432587,7.426784,7.429640,3417.548088,3417.363478,3181.109364,3181.088182,3181.024786
1000,6,11,6154,0.01,spo,1000,3.275837,2.977808,2.970754,2.973492,3275.836697,3275.612313,3181.109364,3181.088182,3181.024786
1000,6,12,6155,0.01,gbm,1000,3.626350,2.524145,2.516664,2.517568,3626.350344,3626.085758,3537.069588,3537.108664,3537.038427
1000,6,12,6155,0.01,lasso,1000,3.835251,8.430174,8.422909,8.423864,3835.250698,3834.993740,3537.069588,3537.108664,3537.038427
1000,6,12,6155,0.01,spo,1000,3.617571,2.275937,2.260593,2.261494,3617.571049,3617.028350,3537.069588,3537.108664,3537.038427
1000,6,13,6156,0.01,gbm,1000,3.168343,1.823606,1.853754,1.831112,3168.342901,3169.280976,3111.599585,3112.339597,3112.291443
1000,6,13,6156,0.01,lasso,1000,3.251326,4.490497,4.507009,4.483777,3251.325865,3251.839644,3111.599585,3112.339597,3112.291443
1000,6,13,6156,0.01,spo,1000,3.147890,1.166280,1.180708,1.158216,3147.889537,3148.338499,3111.599585,3112.339597,3112.291443
1000,6,14,6157,0.01,gbm,1000,3.076789,2.251028,2.276235,2.258890,3076.788563,3077.547042,3009.053908,3009.591312,3009.564287
1000,6,14,6157,0.01,lasso,1000,3.205838,6.539724,6.556847,6.538777,3205.837724,3206.352977,3009.053908,3009.591312,3009.564287
1000,6,14,6157,0.01,spo,1000,3.066487,1.908684,1.916905,1.899622,3066.487237,3066.734627,3009.053908,3009.591312,3009.564287
1000,6,15,6158,0.01,gbm,1000,3.223490,2.160792,2.167489,2.154136,3223.490228,3223.701567,3155.310545,3155.840173,3155.722994
1000,6,15,6158,0.01,lasso,1000,3.373464,6.913852,6.910042,6.896069,3373.464056,3373.343817,3155.310545,3155.840173,3155.722994
1000,6,15,6158,0.01,spo,1000,3.220260,2.058427,2.058334,2.044995,3220.260320,3220.257361,3155.310545,3155.840173,3155.722994
1000,6,16,6159,0.01,gbm,1000,3.607734,3.626820,3.618171,3.617366,3607.733740,3607.432613,3481.467186,3481.552169,3481.494241
1000,6,16,6159,0.01,lasso,1000,3.781038,8.604740,8.602845,8.602002,3781.038402,3780.972429,3481.467186,3481.552169,3481.494241
1000,6,16,6159,0.01,spo,1000,3.607689,3.625536,3.639272,3.638466,3607.689027,3608.167240,3481.467186,3481.552169,3481.494241
1000,6,17,6160,0.01,gbm,1000,3.081913,2.942109,2.946433,2.941789,3081.913203,3082.042660,2993.831411,2994.014033,2993.966475
1000,6,17,6160,0.01,lasso,1000,3.168820,5.844976,5.835909,5.831135,3168.820131,3168.548691,2993.831411,2994.014033,2993.966475
1000,6,17,6160,0.01,spo,1000,3.057658,2.131944,2.139630,2.135022,3057.658224,3057.888328,2993.831411,2994.014033,2993.966475
1000,6,18,6161,0.01,gbm,1000,3.958728,3.830535,3.823638,3.813592,3958.728485,3958.465534,3812.682353,3813.145559,3813.051305
1000,6,18,6161,0.01,lasso,1000,4.094620,7.394743,7.400325,7.389933,4094.620422,4094.833243,3812.682353,3813.145559,3813.051305
1000,6,18,6161,0.01,spo,1000,3.881561,1.806568,1.806815,1.796964,3881.561071,3881.570461,3812.682353,3813.145559,3813.051305
1000,6,19,6162,0.01,gbm,1000,3.891858,2.837918,2.818420,2.815897,3891.858078,3891.120207,3784.458273,3784.732667,3784.551161
1000,6,19,6162,0.01,lasso,1000,4.004503,5.814438,5.791218,5.788622,4004.503256,4003.624506,3784.458273,3784.732667,3784.551161
1000,6,19,6162,0.01,spo,1000,3.879655,2.515453,2.495130,2.492615,3879.654532,3878.885443,3784.458273,3784.732667,3784.551161
1000,6,20,6163,0.01,gbm,1000,3.116085,2.836635,2.822285,2.843077,3116.084924,3115.650104,3030.131170,3029.538419,3029.518564
1000,6,20,6163,0.01,lasso,1000,3.286184,8.450229,8.418192,8.440116,3286.184185,3285.213444,3030.131170,3029.538419,3029.518564
1000,6,20,6163,0.01,spo,1000,3.129918,3.293140,3.275776,3.296660,3129.917646,3129.391494,3030.131170,3029.538419,3029.518564
1000,6,21,6164,0.01,gbm,1000,3.718500,3.163702,3.156218,3.166852,3718.500075,3718.230321,3604.465538,3604.127406,3604.094015
1000,6,21,6164,0.01,lasso,1000,3.908660,8.439371,8.458097,8.469277,3908.659770,3909.334722,3604.465538,3604.127406,3604.094015
1000,6,21,6164,0.01,spo,1000,3.690331,2.382206,2.372532,2.383085,3690.331338,3689.982653,3604.465538,3604.127406,3604.094015
1000,6,22,6165,0.01,gbm,1000,3.473081,3.115918,3.129163,3.123445,3473.080767,3473.526878,3368.132530,3368.434281,3368.319272
1000,6,22,6165,0.01,lasso,1000,3.623291,7.575663,7.587502,7.581538,3623.290884,3623.689669,3368.132530,3368.434281,3368.319272
1000,6,22,6165,0.01,spo,1000,3.430780,1.860012,1.884994,1.879345,3430.780215,3431.621611,3368.132530,3368.434281,3368.319272
1000,6,23,6166,0.01,gbm,1000,3.408651,1.890384,1.895644,1.896236,3408.650595,3408.826561,3345.409494,3345.416295,3345.390054
1000,6,23,6166,0.01,lasso,1000,3.630677,8.527136,8.564569,8.565200,3630.677105,3631.929406,3345.409494,3345.416295,3345.390054
1000,6,23,6166,0.01,spo,1000,3.414481,2.064659,2.069584,2.070177,3414.480809,3414.645549,3345.409494,3345.416295,3345.390054
1000,6,24,6167,0.01,gbm,1000,3.218083,2.612340,2.595804,2.601369,3218.083137,3217.564553,3136.156074,3136.066051,3135.985976
1000,6,24,6167,0.01,lasso,1000,3.366016,7.329350,7.321989,7.327810,3366.015925,3365.785081,3136.156074,3136.066051,3135.985976
1000,6,24,6167,0.01,spo,1000,3.194971,1.875396,1.858252,1.863777,3194.971417,3194.433750,3136.156074,3136.066051,3135.985976
1000,6,25,6168,0.01,gbm,1000,3.481132,2.783412,2.797856,2.778194,3481.132146,3481.621336,3386.861833,3387.633459,3387.509739
1000,6,25,6168,0.01,lasso,1000,3.603782,6.404752,6.421356,6.401001,3603.781950,3604.344285,3386.861833,3387.633459,3387.509739
1000,6,25,6168,0.01,spo,1000,3.458985,2.129504,2.138994,2.119458,3458.985181,3459.306590,3386.861833,3387.633459,3387.509739
1000,6,26,6169,0.01,gbm,1000,2.921306,2.212738,2.221198,2.197423,2921.306169,2921.547965,2858.064686,2858.768971,2858.729576
1000,6,26,6169,0.01,lasso,1000,3.034226,6.163649,6.182826,6.158129,3034.225755,3034.773844,2858.064686,2858.768971,2858.729576
1000,6,26,6169,0.01,spo,1000,2.915669,2.015503,2.032815,2.009084,2915.669072,2916.163844,2858.064686,2858.768971,2858.729576
1000,6,27,6170,0.01,gbm,1000,3.295791,2.083744,2.068885,2.074766,3295.790672,3295.310970,3228.516661,3228.428369,3228.330672
1000,6,27,6170,0.01,lasso,1000,3.466071,7.357987,7.352902,7.359087,3466.070503,3465.906330,3228.516661,3228.428369,3228.330672
1000,6,27,6170,0.01,spo,1000,3.323702,2.948278,2.935554,2.941484,3323.702315,3323.291503,3228.516661,3228.428369,3228.330672
1000,6,28,6171,0.01,gbm,1000,3.313716,2.375615,2.367559,2.373613,3313.715899,3313.455162,3236.821492,3236.680323,3236.630100
1000,6,28,6171,0.01,lasso,1000,3.530034,9.058650,9.061419,9.067868,3530.033831,3530.123446,3236.821492,3236.680323,3236.630100
1000,6,28,6171,0.01,spo,1000,3.319315,2.548610,2.542633,2.548696,3319.315440,3319.121975,3236.821492,3236.680323,3236.630100
1000,6,29,6172,0.01,gbm,1000,3.520495,2.760036,2.761713,2.753374,3520.495092,3520.552564,3425.937984,3426.279188,3426.216018
1000,6,29,6172,0.01,lasso,1000,3.632804,6.038244,6.028047,6.019443,3632.804467,3632.455126,3425.937984,3426.279188,3426.216018
1000,6,29,6172,0.01,spo,1000,3.476344,1.471305,1.469401,1.461167,3476.343983,3476.278752,3425.937984,3426.279188,3426.216018
1000,6,30,6173,0.01,gbm,1000,3.426133,1.703209,1.697748,1.703272,3426.133092,3425.949127,3368.756140,3368.609112,3368.573169
1000,6,30,6173,0.01,lasso,1000,3.563314,5.775349,5.766371,5.772116,3563.313571,3563.011126,3368.756140,3368.609112,3368.573169
1000,6,30,6173,0.01,spo,1000,3.411141,1.258161,1.255280,1.260779,3411.140516,3411.043448,3368.756140,3368.609112,3368.573169
1000,6,31,6174,0.01,gbm,1000,3.609229,4.223034,4.201418,4.212128,3609.229040,3608.480460,3462.985951,3462.688367,3462.630057
1000,6,31,6174,0.01,lasso,1000,3.751188,8.322365,8.313026,8.324158,3751.188287,3750.864859,3462.985951,3462.688367,3462.630057
1000,6,31,6174,0.01,spo,1000,3.537347,2.147299,2.142974,2.153472,3537.346611,3537.196833,3462.985951,3462.688367,3462.630057
1000,6,32,6175,0.01,gbm,1000,3.078370,2.506225,2.513646,2.503604,3078.370317,3078.593197,3003.105736,3003.485830,3003.399944
1000,6,32,6175,0.01,lasso,1000,3.219844,7.217140,7.233374,7.222870,3219.844096,3220.331610,3003.105736,3003.485830,3003.399944
1000,6,32,6175,0.01,spo,1000,3.052208,1.635059,1.645995,1.636037,3052.208290,3052.536691,3003.105736,3003.485830,3003.399944
1000,6,33,6176,0.01,gbm,1000,3.376640,3.158294,3.186975,3.159456,3376.640032,3377.578836,3273.260831,3274.205897,3274.134008
1000,6,33,6176,0.01,lasso,1000,3.424706,4.626725,4.640039,4.612132,3424.705600,3425.141404,3273.260831,3274.205897,3274.134008
1000,6,33,6176,0.01,spo,1000,3.340781,2.062768,2.083630,2.056406,3340.780606,3341.463489,3273.260831,3274.205897,3274.134008
1000,6,34,6177,0.01,gbm,1000,3.166860,2.703509,2.692427,2.694775,3166.859801,3166.518088,3083.497192,3083.527198,3083.426686
1000,6,34,6177,0.01,lasso,1000,3.248987,5.366967,5.353163,5.355572,3248.987476,3248.561822,3083.497192,3083.527198,3083.426686
1000,6,34,6177,0.01,spo,1000,3.152401,2.234595,2.221563,2.223900,3152.400864,3151.999013,3083.497192,3083.527198,3083.426686
1000,6,35,6178,0.01,gbm,1000,3.622077,3.118973,3.124060,3.126669,3622.077447,3622.256117,3512.522809,3512.507771,3512.433944
1000,6,35,6178,0.01,lasso,1000,3.710444,5.634739,5.650414,5.653087,3710.444297,3710.994906,3512.522809,3512.507771,3512.433944
1000,6,35,6178,0.01,spo,1000,3.587129,2.124015,2.115993,2.118577,3587.129311,3586.847562,3512.522809,3512.507771,3512.433944
1000,6,36,6179,0.01,gbm,1000,3.345437,2.511671,2.522354,2.515646,3345.437137,3345.785774,3263.469529,3263.812392,3263.683052
1000,6,36,6179,0.01,lasso,1000,3.448343,5.664933,5.658246,5.651334,3448.342883,3448.124676,3263.469529,3263.812392,3263.683052
1000,6,36,6179,0.01,spo,1000,3.323014,1.824566,1.814408,1.807747,3323.013669,3322.682195,3263.469529,3263.812392,3263.683052
1000,6,37,6180,0.01,gbm,1000,3.247551,2.100827,2.106496,2.099120,3247.550524,3247.730846,3180.728908,3181.062331,3180.958710
1000,6,37,6180,0.01,lasso,1000,3.382204,6.334234,6.344010,6.336327,3382.203725,3382.514663,3180.728908,3181.062331,3180.958710
1000,6,37,6180,0.01,spo,1000,3.266532,2.697606,2.696121,2.688701,3266.532438,3266.485194,3180.728908,3181.062331,3180.958710
1000,6,38,6181,0.01,gbm,1000,3.382788,2.682492,2.667192,2.674929,3382.788095,3382.284051,3294.415670,3294.291578,3294.167415
1000,6,38,6181,0.01,lasso,1000,3.556280,7.948730,7.930622,7.938755,3556.279884,3555.683310,3294.415670,3294.291578,3294.167415
1000,6,38,6181,0.01,spo,1000,3.381077,2.630564,2.613902,2.621635,3381.077380,3380.528462,3294.415670,3294.291578,3294.167415
1000,6,39,6182,0.01,gbm,1000,3.335680,2.937528,2.913070,2.920344,3335.679968,3334.887417,3240.489677,3240.293500,3240.260658
1000,6,39,6182,0.01,lasso,1000,3.432415,5.922721,5.919536,5.927022,3432.414837,3432.311620,3240.489677,3240.293500,3240.260658
1000,6,39,6182,0.01,spo,1000,3.309124,2.118022,2.110232,2.117449,3309.123946,3308.871529,3240.489677,3240.293500,3240.260658
1000,6,40,6183,0.01,gbm,1000,3.999790,3.087835,3.094903,3.096931,3999.789593,4000.063831,3879.982146,3879.977478,3879.905840
1000,6,40,6183,0.01,lasso,1000,4.244728,9.400698,9.392075,9.394227,4244.727556,4244.392993,3879.982146,3879.977478,3879.905840
1000,6,40,6183,0.01,spo,1000,3.953187,1.886728,1.888783,1.890787,3953.186846,3953.266577,3879.982146,3879.977478,3879.905840
1000,6,41,6184,0.01,gbm,1000,3.909298,3.424302,3.420803,3.426726,3909.298068,3909.165817,3779.864100,3779.767665,3779.647640
